SYMBOL	ENSEMBL
AKIRIN2	ENSG00000135334
ORC3	ENSG00000135336
RARS2	ENSG00000146282
SLC35A1	ENSG00000164414
CFAP206	ENSG00000272514
SMIM8	ENSG00000111850
CGA	ENSG00000135346
MOB3B	ENSG00000120162
IFNK	ENSG00000147896
LINGO2	ENSG00000174482
ACO1	ENSG00000122729
DDX58	ENSG00000107201
TOPORS	ENSG00000197579
SMIM27	ENSG00000235453
NDUFB6	ENSG00000165264
TMEM215	ENSG00000188133
APTX	ENSG00000137074
DNAJA1	ENSG00000086061
SMU1	ENSG00000122692
B4GALT1	ENSG00000086062
SPINK4	ENSG00000122711
BAG1	ENSG00000107262
CHMP5	ENSG00000086065
NFX1	ENSG00000086102
AQP7	ENSG00000165269
AQP3	ENSG00000165272
NOL6	ENSG00000165271
UBE2R2	ENSG00000107341
UBAP2	ENSG00000137073
DCAF12	ENSG00000198876
UBAP1	ENSG00000165006
KIF24	ENSG00000186638
NUDT2	ENSG00000164978
FAM219A	ENSG00000164970
ENHO	ENSG00000168913
CNTFR	ENSG00000122756
RPP25L	ENSG00000164967
DCTN3	ENSG00000137100
ARID3C	ENSG00000205143
SIGMAR1	ENSG00000147955
GALT	ENSG00000213930
CCL19	ENSG00000172724
FAM205C	ENSG00000187791
PHF24	ENSG00000122733
DNAJB5	ENSG00000137094
VCP	ENSG00000165280
FANCG	ENSG00000221829
PIGO	ENSG00000165282
STOML2	ENSG00000165283
FAM214B	ENSG00000005238
UNC13B	ENSG00000198722
RUSC2	ENSG00000198853
FAM166B	ENSG00000215187
TESK1	ENSG00000107140
CD72	ENSG00000137101
SIT1	ENSG00000137078
CCDC107	ENSG00000159884
ARHGEF39	ENSG00000137135
TPM2	ENSG00000198467
TLN1	ENSG00000137076
CREB3	ENSG00000107175
GBA2	ENSG00000070610
RGP1	ENSG00000107185
MSMP	ENSG00000215183
NPR2	ENSG00000159899
SPAG8	ENSG00000137098
HINT2	ENSG00000137133
FAM221B	ENSG00000204930
TMEM8B	ENSG00000137103
HRCT1	ENSG00000196196
SPAAR	ENSG00000235387
RECK	ENSG00000122707
GLIPR2	ENSG00000122694
CCIN	ENSG00000185972
CLTA	ENSG00000122705
GNE	ENSG00000159921
RNF38	ENSG00000137075
MELK	ENSG00000165304
PAX5	ENSG00000196092
ZCCHC7	ENSG00000147905
GRHPR	ENSG00000137106
ZBTB5	ENSG00000168795
POLR1E	ENSG00000137054
FBXO10	ENSG00000147912
TOMM5	ENSG00000175768
FRMPD1	ENSG00000070601
TRMT10B	ENSG00000165275
EXOSC3	ENSG00000107371
DCAF10	ENSG00000122741
SLC25A51	ENSG00000122696
SHB	ENSG00000107338
ALDH1B1	ENSG00000137124
IGFBPL1	ENSG00000137142
CCDC180	ENSG00000197816
TDRD7	ENSG00000196116
TMOD1	ENSG00000136842
TSTD2	ENSG00000136925
NCBP1	ENSG00000136937
XPA	ENSG00000136936
FOXE1	ENSG00000178919
TRMO	ENSG00000136932
HEMGN	ENSG00000136929
ANP32B	ENSG00000136938
NANS	ENSG00000095380
TRIM14	ENSG00000106785
CORO2A	ENSG00000106789
TBC1D2	ENSG00000095383
GABBR2	ENSG00000136928
ANKS6	ENSG00000165138
GALNT12	ENSG00000119514
COL15A1	ENSG00000204291
TGFBR1	ENSG00000106799
ALG2	ENSG00000119523
SEC61B	ENSG00000106803
NR4A3	ENSG00000119508
STX17	ENSG00000136874
ERP44	ENSG00000023318
INVS	ENSG00000119509
TEX10	ENSG00000136891
MSANTD3	ENSG00000066697
TMEFF1	ENSG00000241697
CAVIN4	ENSG00000170681
BAAT	ENSG00000136881
MRPL50	ENSG00000136897
ALDOB	ENSG00000136872
RNF20	ENSG00000155827
GRIN3A	ENSG00000198785
PPP3R2	ENSG00000188386
SMC2	ENSG00000136824
NIPSNAP3A	ENSG00000136783
NIPSNAP3B	ENSG00000165028
ABCA1	ENSG00000165029
SLC44A1	ENSG00000070214
FSD1L	ENSG00000106701
FKTN	ENSG00000106692
TAL2	ENSG00000186051
TMEM38B	ENSG00000095209
RAD23B	ENSG00000119318
KLF4	ENSG00000136826
ACTL7B	ENSG00000148156
ACTL7A	ENSG00000187003
CTNNAL1	ENSG00000119326
TMEM245	ENSG00000106771
FRRS1L	ENSG00000260230
EPB41L4B	ENSG00000095203
PTPN3	ENSG00000070159
SVEP1	ENSG00000165124
MUSK	ENSG00000030304
LPAR1	ENSG00000198121
PTGR1	ENSG00000106853
DNAJC25	ENSG00000059769
GNG10	ENSG00000242616
UGCG	ENSG00000148154
SUSD1	ENSG00000106868
PTBP3	ENSG00000119314
HSDL2	ENSG00000119471
INIP	ENSG00000148153
SNX30	ENSG00000148158
SLC46A2	ENSG00000119457
ZFP37	ENSG00000136866
SLC31A2	ENSG00000136867
FKBP15	ENSG00000119321
SLC31A1	ENSG00000136868
CDC26	ENSG00000176386
PRPF4	ENSG00000136875
RNF183	ENSG00000165188
WDR31	ENSG00000148225
BSPRY	ENSG00000119411
HDHD3	ENSG00000119431
ALAD	ENSG00000148218
POLE3	ENSG00000148229
RGS3	ENSG00000138835
AMBP	ENSG00000106927
KIF12	ENSG00000136883
COL27A1	ENSG00000196739
ORM1	ENSG00000229314
ORM2	ENSG00000228278
AKNA	ENSG00000106948
WHRN	ENSG00000095397
ATP6V1G1	ENSG00000136888
TMEM268	ENSG00000157693
TNFSF15	ENSG00000181634
TNFSF8	ENSG00000106952
TNC	ENSG00000041982
PAPPA	ENSG00000182752
ASTN2	ENSG00000148219
TRIM32	ENSG00000119401
TLR4	ENSG00000136869
BRINP1	ENSG00000078725
CDK5RAP2	ENSG00000136861
MEGF9	ENSG00000106780
TLE1	ENSG00000196781
RASEF	ENSG00000165105
FRMD3	ENSG00000172159
KDM4C	ENSG00000107077
DMAC1	ENSG00000137038
PTPRD	ENSG00000153707
TYRP1	ENSG00000107165
LURAP1L	ENSG00000153714
MPDZ	ENSG00000107186
NFIB	ENSG00000147862
ZDHHC21	ENSG00000175893
FREM1	ENSG00000164946
TTC39B	ENSG00000155158
SNAPC3	ENSG00000164975
PSIP1	ENSG00000164985
CCDC171	ENSG00000164989
BNC2	ENSG00000173068
CNTLN	ENSG00000044459
SH3GL2	ENSG00000107295
ADAMTSL1	ENSG00000178031
RRAGA	ENSG00000155876
HAUS6	ENSG00000147874
PLIN2	ENSG00000147872
DENND4C	ENSG00000137145
RPS6	ENSG00000137154
ACER2	ENSG00000177076
SLC24A2	ENSG00000155886
MLLT3	ENSG00000171843
FOCAD	ENSG00000188352
HACD4	ENSG00000188921
IFNB1	ENSG00000171855
IFNA16	ENSG00000147885
KLHL9	ENSG00000198642
IFNA7	ENSG00000214042
IFNE	ENSG00000184995
MTAP	ENSG00000099810
CDKN2A	ENSG00000147889
CDKN2B	ENSG00000147883
DMRTA1	ENSG00000176399
ELAVL2	ENSG00000107105
TUSC1	ENSG00000198680
CAAP1	ENSG00000120159
PLAA	ENSG00000137055
IFT74	ENSG00000096872
LRRC19	ENSG00000184434
TEK	ENSG00000120156
EQTN	ENSG00000120160
MYSM1	ENSG00000162601
JUN	ENSG00000177606
FGGY	ENSG00000172456
HOOK1	ENSG00000134709
NFIA	ENSG00000162599
TM2D1	ENSG00000162604
PATJ	ENSG00000132849
L1TD1	ENSG00000240563
KANK4	ENSG00000132854
USP1	ENSG00000162607
DOCK7	ENSG00000116641
ANGPTL3	ENSG00000132855
ATG4C	ENSG00000125703
FOXD3	ENSG00000187140
ALG6	ENSG00000088035
ITGB3BP	ENSG00000142856
EFCAB7	ENSG00000203965
PGM2	ENSG00000169299
ROR1	ENSG00000185483
UBE2U	ENSG00000177414
CACHD1	ENSG00000158966
RAVER2	ENSG00000162437
JAK1	ENSG00000162434
AK4	ENSG00000162433
DNAJC6	ENSG00000116675
LEPROT	ENSG00000213625
LEPR	ENSG00000116678
PDE4B	ENSG00000184588
SGIP1	ENSG00000118473
TCTEX1D1	ENSG00000152760
INSL5	ENSG00000172410
WDR78	ENSG00000152763
MIER1	ENSG00000198160
SLC35D1	ENSG00000116704
OMA1	ENSG00000162600
DAB1	ENSG00000173406
C8A	ENSG00000157131
FYB2	ENSG00000187889
PRKAA2	ENSG00000162409
PLPP3	ENSG00000162407
USP24	ENSG00000162402
PCSK9	ENSG00000169174
BSND	ENSG00000162399
TMEM61	ENSG00000143001
DHCR24	ENSG00000116133
TTC22	ENSG00000006555
PARS2	ENSG00000162396
TTC4	ENSG00000243725
MROH7	ENSG00000184313
FAM151A	ENSG00000162391
ACOT11	ENSG00000162390
SSBP3	ENSG00000157216
MRPL37	ENSG00000116221
CYB5RL	ENSG00000215883
CDCP2	ENSG00000157211
TCEANC2	ENSG00000116205
TMEM59	ENSG00000116209
LDLRAD1	ENSG00000203985
LRRC42	ENSG00000116212
HSPB11	ENSG00000081870
DIO1	ENSG00000211452
YIPF1	ENSG00000058799
NDC1	ENSG00000058804
GLIS1	ENSG00000174332
LRP8	ENSG00000157193
MAGOH	ENSG00000162385
CPT2	ENSG00000157184
SLC1A7	ENSG00000162383
PODN	ENSG00000174348
SCP2	ENSG00000116171
ECHDC2	ENSG00000121310
ZYG11A	ENSG00000203995
ZYG11B	ENSG00000162378
COA7	ENSG00000162377
GPX7	ENSG00000116157
PRPF38A	ENSG00000134748
ORC1	ENSG00000085840
CC2D1B	ENSG00000154222
ZFYVE9	ENSG00000157077
BTF3L4	ENSG00000134717
TXNDC12	ENSG00000117862
KTI12	ENSG00000198841
RAB3B	ENSG00000169213
OSBPL9	ENSG00000117859
EPS15	ENSG00000085832
TTC39A	ENSG00000085831
RNF11	ENSG00000123091
CDKN2C	ENSG00000123080
FAF1	ENSG00000185104
DMRTA2	ENSG00000142700
ELAVL4	ENSG00000162374
AGBL4	ENSG00000186094
BEND5	ENSG00000162373
SPATA6	ENSG00000132122
SLC5A9	ENSG00000117834
TRABD2B	ENSG00000269113
FOXD2	ENSG00000186564
CMPK1	ENSG00000162368
STIL	ENSG00000123473
TAL1	ENSG00000162367
PDZK1IP1	ENSG00000162366
CYP4X1	ENSG00000186377
CYP4B1	ENSG00000142973
EFCAB14	ENSG00000159658
TEX38	ENSG00000186118
ATPAF1	ENSG00000123472
MOB3C	ENSG00000142961
MKNK1	ENSG00000079277
KNCN	ENSG00000162456
DMBX1	ENSG00000197587
FAAH	ENSG00000117480
NSUN4	ENSG00000117481
UQCRH	ENSG00000173660
LRRC41	ENSG00000132128
RAD54L	ENSG00000085999
POMGNT1	ENSG00000085998
LURAP1	ENSG00000171357
TSPAN1	ENSG00000117472
PIK3R3	ENSG00000117461
MAST2	ENSG00000086015
IPP	ENSG00000197429
TMEM69	ENSG00000159596
GPBP1L1	ENSG00000159592
CCDC17	ENSG00000159588
NASP	ENSG00000132780
AKR1A1	ENSG00000117448
PRDX1	ENSG00000117450
MMACHC	ENSG00000132763
CCDC163	ENSG00000280670
TESK2	ENSG00000070759
TOE1	ENSG00000132773
MUTYH	ENSG00000132781
HPDL	ENSG00000186603
ZSWIM5	ENSG00000162415
UROD	ENSG00000126088
HECTD3	ENSG00000126107
EIF2B3	ENSG00000070785
PTCH2	ENSG00000117425
BTBD19	ENSG00000222009
TCTEX1D4	ENSG00000188396
PLK3	ENSG00000173846
RPS8	ENSG00000142937
KIF2C	ENSG00000142945
ARMH1	ENSG00000198520
TMEM53	ENSG00000126106
RNF220	ENSG00000187147
ERI3	ENSG00000117419
DMAP1	ENSG00000178028
SLC6A9	ENSG00000196517
CCDC24	ENSG00000159214
B4GALT2	ENSG00000117411
ATP6V0B	ENSG00000117410
DPH2	ENSG00000132768
IPO13	ENSG00000117408
ARTN	ENSG00000117407
ST3GAL3	ENSG00000126091
KDM4A	ENSG00000066135
PTPRF	ENSG00000142949
SZT2	ENSG00000198198
MED8	ENSG00000159479
ELOVL1	ENSG00000066322
CDC20	ENSG00000117399
MPL	ENSG00000117400
TIE1	ENSG00000066056
TMEM125	ENSG00000179178
CFAP57	ENSG00000243710
EBNA1BP2	ENSG00000117395
SLC2A1	ENSG00000117394
ERMAP	ENSG00000164010
SVBP	ENSG00000177868
TMEM269	ENSG00000274386
P3H1	ENSG00000117385
CLDN19	ENSG00000164007
YBX1	ENSG00000065978
PPIH	ENSG00000171960
CCDC30	ENSG00000186409
PPCS	ENSG00000127125
ZMYND12	ENSG00000066185
RIMKLA	ENSG00000177181
FOXJ3	ENSG00000198815
GUCA2A	ENSG00000197273
GUCA2B	ENSG00000044012
HIVEP3	ENSG00000127124
EDN2	ENSG00000127129
FOXO6	ENSG00000204060
SCMH1	ENSG00000010803
SLFNL1	ENSG00000171790
CITED4	ENSG00000179862
KCNQ4	ENSG00000117013
NFYC	ENSG00000066136
RIMS3	ENSG00000117016
EXO5	ENSG00000164002
ZFP69	ENSG00000187815
SMAP2	ENSG00000084070
COL9A2	ENSG00000049089
ZMPSTE24	ENSG00000084073
TMCO2	ENSG00000188800
RLF	ENSG00000117000
PPT1	ENSG00000131238
CAP1	ENSG00000131236
MFSD2A	ENSG00000168389
MYCL	ENSG00000116990
TRIT1	ENSG00000043514
BMP8B	ENSG00000116985
PPIE	ENSG00000084072
HPCAL4	ENSG00000116983
NT5C1A	ENSG00000116981
HEYL	ENSG00000163909
PABPC4	ENSG00000090621
BMP8A	ENSG00000183682
MACF1	ENSG00000127603
NDUFS5	ENSG00000168653
AKIRIN1	ENSG00000174574
RHBDL2	ENSG00000158315
MYCBP	ENSG00000214114
RRAGC	ENSG00000116954
POU3F1	ENSG00000185668
UTP11	ENSG00000183520
FHL3	ENSG00000183386
SF3A3	ENSG00000183431
INPP5B	ENSG00000204084
MTF1	ENSG00000188786
YRDC	ENSG00000196449
MANEAL	ENSG00000185090
EPHA10	ENSG00000183317
CDCA8	ENSG00000134690
RSPO1	ENSG00000169218
GNL2	ENSG00000134697
DNALI1	ENSG00000163879
SNIP1	ENSG00000163877
MEAF6	ENSG00000163875
ZC3H12A	ENSG00000163874
GRIK3	ENSG00000163873
CSF3R	ENSG00000119535
MRPS15	ENSG00000116898
OSCP1	ENSG00000116885
LSM10	ENSG00000181817
STK40	ENSG00000196182
EVA1B	ENSG00000142694
SH3D21	ENSG00000214193
THRAP3	ENSG00000054118
MAP7D1	ENSG00000116871
TRAPPC3	ENSG00000054116
COL8A2	ENSG00000171812
ADPRHL2	ENSG00000116863
TEKT2	ENSG00000092850
AGO3	ENSG00000126070
AGO1	ENSG00000092847
AGO4	ENSG00000134698
CLSPN	ENSG00000092853
PSMB2	ENSG00000126067
TFAP2E	ENSG00000116819
NCDN	ENSG00000020129
ZMYM4	ENSG00000146463
SFPQ	ENSG00000116560
ZMYM1	ENSG00000197056
ZMYM6	ENSG00000163867
TMEM35B	ENSG00000243749
DLGAP3	ENSG00000116544
SMIM12	ENSG00000163866
GJA4	ENSG00000187513
GJB3	ENSG00000188910
GJB4	ENSG00000189433
GJB5	ENSG00000189280
CSMD2	ENSG00000121904
ZSCAN20	ENSG00000121903
PHC2	ENSG00000134686
A3GALT2	ENSG00000184389
TRIM62	ENSG00000116525
AZIN2	ENSG00000142920
AK2	ENSG00000004455
RNF19B	ENSG00000116514
TMEM54	ENSG00000121900
HPCA	ENSG00000121905
FNDC5	ENSG00000160097
S100PBP	ENSG00000116497
SYNC	ENSG00000162520
RBBP4	ENSG00000162521
ZBTB8OS	ENSG00000176261
ZBTB8A	ENSG00000160062
ZBTB8B	ENSG00000273274
BSDC1	ENSG00000160058
TSSK3	ENSG00000162526
FAM229A	ENSG00000225828
MARCKSL1	ENSG00000175130
HDAC1	ENSG00000116478
LCK	ENSG00000182866
FAM167B	ENSG00000183615
EIF3I	ENSG00000084623
TMEM234	ENSG00000160055
DCDC2B	ENSG00000222046
IQCC	ENSG00000160051
CCDC28B	ENSG00000160050
TXLNA	ENSG00000084652
KPNA6	ENSG00000025800
TMEM39B	ENSG00000121775
KHDRBS1	ENSG00000121774
PTP4A2	ENSG00000184007
SPOCD1	ENSG00000134668
ADGRB2	ENSG00000121753
COL16A1	ENSG00000084636
PEF1	ENSG00000162517
HCRTR1	ENSG00000121764
TINAGL1	ENSG00000142910
SERINC2	ENSG00000168528
FABP3	ENSG00000121769
ZCCHC17	ENSG00000121766
SNRNP40	ENSG00000060688
NKAIN1	ENSG00000084628
PUM1	ENSG00000134644
SDC3	ENSG00000162512
LAPTM5	ENSG00000162511
MATN1	ENSG00000162510
PTPRU	ENSG00000060656
MECR	ENSG00000116353
SRSF4	ENSG00000116350
TMEM200B	ENSG00000253304
EPB41	ENSG00000159023
OPRD1	ENSG00000116329
YTHDF2	ENSG00000198492
GMEB1	ENSG00000162419
TAF12	ENSG00000120656
RAB42	ENSG00000188060
SNHG12	ENSG00000197989
TRNAU1AP	ENSG00000180098
RCC1	ENSG00000180198
PHACTR4	ENSG00000204138
MED18	ENSG00000130772
SESN2	ENSG00000130766
DNAJC8	ENSG00000126698
PTAFR	ENSG00000169403
EYA3	ENSG00000158161
XKR8	ENSG00000158156
SMPDL3B	ENSG00000130768
RPA2	ENSG00000117748
THEMIS2	ENSG00000130775
PPP1R8	ENSG00000117751
STX12	ENSG00000117758
FAM76A	ENSG00000009780
FGR	ENSG00000000938
AHDC1	ENSG00000126705
WASF2	ENSG00000158195
GPR3	ENSG00000181773
CD164L2	ENSG00000174950
MAP3K6	ENSG00000142733
SYTL1	ENSG00000142765
TMEM222	ENSG00000186501
WDTC1	ENSG00000142784
SLC9A1	ENSG00000090020
TRNP1	ENSG00000253368
KDF1	ENSG00000175707
NUDC	ENSG00000090273
NR0B2	ENSG00000131910
GPATCH3	ENSG00000198746
GPN2	ENSG00000142751
SFN	ENSG00000175793
ZDHHC18	ENSG00000204160
PIGV	ENSG00000060642
ARID1A	ENSG00000117713
RPS6KA1	ENSG00000117676
HMGN2	ENSG00000198830
DHDDS	ENSG00000117682
LIN28A	ENSG00000131914
CRYBG2	ENSG00000176092
CD52	ENSG00000169442
UBXN11	ENSG00000158062
SH3BGRL3	ENSG00000142669
CEP85	ENSG00000130695
CATSPER4	ENSG00000188782
CNKSR1	ENSG00000142675
PDIK1L	ENSG00000175087
TRIM63	ENSG00000158022
SLC30A2	ENSG00000158014
EXTL1	ENSG00000158008
PAFAH2	ENSG00000158006
STMN1	ENSG00000117632
PAQR7	ENSG00000182749
AUNIP	ENSG00000127423
MTFR1L	ENSG00000117640
SELENON	ENSG00000162430
MAN1C1	ENSG00000117643
LDLRAP1	ENSG00000157978
RHD	ENSG00000187010
TMEM50A	ENSG00000183726
RSRP1	ENSG00000117616
SYF2	ENSG00000117614
RUNX3	ENSG00000020633
CLIC4	ENSG00000169504
SRRM1	ENSG00000133226
NCMAP	ENSG00000184454
RCAN3	ENSG00000117602
NIPAL3	ENSG00000001461
STPG1	ENSG00000001460
GRHL3	ENSG00000158055
IFNLR1	ENSG00000185436
IL22RA1	ENSG00000142677
MYOM3	ENSG00000142661
SRSF10	ENSG00000188529
PNRC2	ENSG00000189266
CNR2	ENSG00000188822
FUCA1	ENSG00000179163
HMGCL	ENSG00000117305
GALE	ENSG00000117308
LYPLA2	ENSG00000011009
PITHD1	ENSG00000057757
ELOA	ENSG00000011007
RPL11	ENSG00000142676
ID3	ENSG00000117318
E2F2	ENSG00000007968
ASAP3	ENSG00000088280
TCEA3	ENSG00000204219
HNRNPR	ENSG00000125944
HTR1D	ENSG00000179546
LUZP1	ENSG00000169641
KDM1A	ENSG00000004487
TEX46	ENSG00000227868
LACTBL1	ENSG00000215906
EPHB2	ENSG00000133216
C1QB	ENSG00000173369
C1QC	ENSG00000159189
C1QA	ENSG00000173372
EPHA8	ENSG00000070886
ZBTB40	ENSG00000184677
WNT4	ENSG00000162552
CDC42	ENSG00000070831
CELA3B	ENSG00000219073
HSPG2	ENSG00000142798
USP48	ENSG00000090686
RAP1GAP	ENSG00000076864
ALPL	ENSG00000162551
ECE1	ENSG00000117298
EIF4G3	ENSG00000075151
HP1BP3	ENSG00000127483
SH2D5	ENSG00000189410
KIF17	ENSG00000117245
DDOST	ENSG00000244038
PINK1	ENSG00000158828
CDA	ENSG00000158825
MUL1	ENSG00000090432
CAMK2N1	ENSG00000162545
VWA5B1	ENSG00000158816
UBXN10	ENSG00000162543
PLA2G2C	ENSG00000187980
PLA2G2F	ENSG00000158786
PLA2G2D	ENSG00000117215
PLA2G5	ENSG00000127472
PLA2G2E	ENSG00000188784
OTUD3	ENSG00000169914
RNF186	ENSG00000178828
TMCO4	ENSG00000162542
HTR6	ENSG00000158748
NBL1	ENSG00000158747
CAPZB	ENSG00000077549
MRTO4	ENSG00000053372
EMC1	ENSG00000127463
UBR4	ENSG00000127481
IFFO2	ENSG00000169991
ALDH4A1	ENSG00000159423
TAS1R2	ENSG00000179002
PAX7	ENSG00000009709
KLHDC7A	ENSG00000179023
ARHGEF10L	ENSG00000074964
RCC2	ENSG00000179051
PADI6	ENSG00000276747
PADI4	ENSG00000159339
PADI3	ENSG00000142619
PADI1	ENSG00000142623
PADI2	ENSG00000117115
SDHB	ENSG00000117118
ATP13A2	ENSG00000159363
MFAP2	ENSG00000117122
CROCC	ENSG00000058453
NECAP2	ENSG00000157191
SZRD1	ENSG00000055070
FBXO42	ENSG00000037637
ARHGEF19	ENSG00000142632
EPHA2	ENSG00000142627
FAM131C	ENSG00000185519
CLCNKB	ENSG00000184908
HSPB7	ENSG00000173641
ZBTB17	ENSG00000116809
SPEN	ENSG00000065526
FBLIM1	ENSG00000162458
TMEM82	ENSG00000162460
SLC25A34	ENSG00000162461
PLEKHM2	ENSG00000116786
DDI2	ENSG00000197312
AGMAT	ENSG00000116771
DNAJC16	ENSG00000116138
CASP9	ENSG00000132906
CELA2A	ENSG00000142615
CTRC	ENSG00000162438
EFHD2	ENSG00000142634
FHAD1	ENSG00000142621
TMEM51	ENSG00000171729
KAZN	ENSG00000189337
PRDM2	ENSG00000116731
PDPN	ENSG00000162493
PRAMEF8	ENSG00000182330
PRAMEF12	ENSG00000116726
DHRS3	ENSG00000162496
VPS13D	ENSG00000048707
TNFRSF1B	ENSG00000028137
TNFRSF8	ENSG00000120949
MIIP	ENSG00000116691
MFN2	ENSG00000116688
PLOD1	ENSG00000083444
NPPB	ENSG00000120937
NPPA	ENSG00000175206
CLCN6	ENSG00000011021
MTHFR	ENSG00000177000
AGTRAP	ENSG00000177674
DRAXIN	ENSG00000162490
MAD2L2	ENSG00000116670
FBXO6	ENSG00000116663
FBXO44	ENSG00000132879
FBXO2	ENSG00000116661
UBIAD1	ENSG00000120942
MTOR	ENSG00000198793
ANGPTL7	ENSG00000171819
EXOSC10	ENSG00000171824
SRM	ENSG00000116649
MASP2	ENSG00000009724
TARDBP	ENSG00000120948
CASZ1	ENSG00000130940
PEX14	ENSG00000142655
DFFA	ENSG00000160049
CORT	ENSG00000241563
CENPS	ENSG00000175279
PGD	ENSG00000142657
KIF1B	ENSG00000054523
UBE4B	ENSG00000130939
RBP7	ENSG00000162444
NMNAT1	ENSG00000173614
LZIC	ENSG00000162441
CTNNBIP1	ENSG00000178585
CLSTN1	ENSG00000171603
PIK3CD	ENSG00000171608
TMEM201	ENSG00000188807
SLC25A33	ENSG00000171612
SPSB1	ENSG00000171621
H6PD	ENSG00000049239
GPR157	ENSG00000180758
SLC2A5	ENSG00000142583
ENO1	ENSG00000074800
RERE	ENSG00000142599
SLC45A1	ENSG00000162426
ERRFI1	ENSG00000116285
PARK7	ENSG00000116288
TNFRSF9	ENSG00000049249
CAMTA1	ENSG00000171735
UTS2	ENSG00000049247
PER3	ENSG00000049246
VAMP3	ENSG00000049245
DNAJC11	ENSG00000007923
THAP3	ENSG00000041988
PHF13	ENSG00000116273
KLHL21	ENSG00000162413
ZBTB48	ENSG00000204859
TAS1R1	ENSG00000173662
NOL9	ENSG00000162408
PLEKHG5	ENSG00000171680
TNFRSF25	ENSG00000215788
ESPN	ENSG00000187017
HES2	ENSG00000069812
ACOT7	ENSG00000097021
GPR153	ENSG00000158292
HES3	ENSG00000173673
ICMT	ENSG00000116237
RNF207	ENSG00000158286
RPL22	ENSG00000116251
CHD5	ENSG00000116254
KCNAB2	ENSG00000069424
NPHP4	ENSG00000131697
AJAP1	ENSG00000196581
DFFB	ENSG00000169598
CEP104	ENSG00000116198
LRRC47	ENSG00000130764
SMIM1	ENSG00000235169
CCDC27	ENSG00000162592
WRAP73	ENSG00000116213
MEGF6	ENSG00000162591
ARHGEF16	ENSG00000130762
PRDM16	ENSG00000142611
TTC34	ENSG00000215912
MMEL1	ENSG00000142606
TNFRSF14	ENSG00000157873
HES5	ENSG00000197921
PANK4	ENSG00000157881
PLCH2	ENSG00000149527
PEX10	ENSG00000157911
RER1	ENSG00000157916
MORN1	ENSG00000116151
SKI	ENSG00000157933
FAAP20	ENSG00000162585
PRKCZ	ENSG00000067606
GABRD	ENSG00000187730
CFAP74	ENSG00000142609
TMEM52	ENSG00000178821
GNB1	ENSG00000078369
NADK	ENSG00000008130
CDK11B	ENSG00000248333
MIB2	ENSG00000197530
FNDC10	ENSG00000228594
SSU72	ENSG00000160075
TMEM240	ENSG00000205090
ATAD3A	ENSG00000197785
VWA1	ENSG00000179403
TMEM88B	ENSG00000205116
ANKRD65	ENSG00000235098
MRPL20	ENSG00000242485
CCNL2	ENSG00000221978
AURKAIP1	ENSG00000175756
MXRA8	ENSG00000162576
DVL1	ENSG00000107404
TAS1R3	ENSG00000169962
CPTP	ENSG00000224051
INTS11	ENSG00000127054
PUSL1	ENSG00000169972
ACAP3	ENSG00000131584
UBE2J2	ENSG00000160087
C1QTNF12	ENSG00000184163
B3GALT6	ENSG00000176022
SDF4	ENSG00000078808
TNFRSF4	ENSG00000186827
TNFRSF18	ENSG00000186891
TTLL10	ENSG00000162571
RNF223	ENSG00000237330
AGRN	ENSG00000188157
ISG15	ENSG00000187608
PERM1	ENSG00000187642
PLEKHN1	ENSG00000187583
NOC2L	ENSG00000188976
SAMD11	ENSG00000187634
CDK6	ENSG00000105810
FAM133B	ENSG00000234545
RBM48	ENSG00000127993
PEX1	ENSG00000127980
GATAD1	ENSG00000157259
ANKIB1	ENSG00000001629
KRIT1	ENSG00000001631
LRRD1	ENSG00000240720
AKAP9	ENSG00000127914
FZD1	ENSG00000157240
CDK14	ENSG00000058091
CLDN12	ENSG00000157224
GTPBP10	ENSG00000105793
CFAP69	ENSG00000105792
STEAP2	ENSG00000157214
STEAP1	ENSG00000164647
TEX47	ENSG00000164645
STEAP4	ENSG00000127954
SRI	ENSG00000075142
ADAM22	ENSG00000008277
DBF4	ENSG00000006634
SLC25A40	ENSG00000075303
RUNDC3B	ENSG00000105784
ABCB4	ENSG00000005471
CROT	ENSG00000005469
TMEM243	ENSG00000135185
DMTF1	ENSG00000135164
SEMA3D	ENSG00000153993
SEMA3A	ENSG00000075213
SEMA3E	ENSG00000170381
PCLO	ENSG00000186472
CACNA2D1	ENSG00000153956
HGF	ENSG00000019991
SEMA3C	ENSG00000075223
CD36	ENSG00000135218
GNAT3	ENSG00000214415
GNAI1	ENSG00000127955
MAGI2	ENSG00000187391
PHTF2	ENSG00000006576
TMEM60	ENSG00000135211
RSBN1L	ENSG00000187257
PTPN12	ENSG00000127947
GSAP	ENSG00000186088
CCDC146	ENSG00000135205
FGL2	ENSG00000127951
FAM185A	ENSG00000222011
FBXL13	ENSG00000161040
LRRC17	ENSG00000128606
ARMC10	ENSG00000170632
NAPEPLD	ENSG00000161048
PMPCB	ENSG00000105819
DNAJC2	ENSG00000105821
PSMC2	ENSG00000161057
RELN	ENSG00000189056
ORC5	ENSG00000164815
LHFPL3	ENSG00000187416
KMT2E	ENSG00000005483
SRPK2	ENSG00000135250
PUS7	ENSG00000091127
RINT1	ENSG00000135249
TOMM7	ENSG00000196683
FAM126A	ENSG00000122591
KLHL7	ENSG00000122550
